,image_id,orig_ia_pre_score,orig_ia_pre_styles_change,dist_ia_pre_score,dist_ia_pre_styles_change,dist_filters
47,6732,0.9781674146652222,"[-0.9565118551254272, 0.2822861671447754, 0.528656542301178, -0.017555058002471924, 0.1432412564754486, -0.5716583132743835, 0.24456645548343658, -0.14654701948165894, 0.5249800682067871]",0.7047706246376038,"[-0.7707428932189941, 0.44777512550354004, 0.0360269770026207, 0.047910213470458984, 0.3383537530899048, -0.25105899572372437, 0.20000644028186798, 0.15225154161453247, 0.1489974856376648]","[0.20370583357740174, 0.09314726693670133, 0.12487765168851683, -0.22339149822308535, 0.27655157722025786, 0.2994206130504537, 0.10930829622827787, 0.2904225043140804]"
48,5109,0.9779028296470642,"[-0.6584799885749817, 0.48314160108566284, -0.245032399892807, -0.01680174469947815, 0.5069395303726196, -0.11205492168664932, 0.03752187639474869, 0.08001955598592758, 0.24087345600128174]",0.9742432832717896,"[-0.7653170228004456, 0.307650625705719, -0.37929069995880127, -0.2662386894226074, 0.5784619450569153, -0.488758385181427, 0.00027254223823547363, 0.33062857389450073, 0.333344429731369]","[0.00037586251670879145, 0.2023279775128916, 0.09076822621475239, 0.07955585549353417, 0.18403733882325152, -0.08891128529365136, 0.05030769786500078, 0.1970354735773322]"
49,8313,0.9772608876228333,"[-0.968957781791687, 0.48004451394081116, 0.038271963596343994, 0.2491602897644043, 0.3822111487388611, -0.41193878650665283, 0.16557180881500244, 0.06344602257013321, 0.14409057796001434]",0.9905906319618225,"[-1.0624713897705078, 0.3846021294593811, 0.06230334937572479, -0.07017873227596283, 0.6042667627334595, -0.6410391926765442, 0.19550885260105133, 0.05149458348751068, 0.26036274433135986]","[-0.006926141264251562, 0.1565098933438614, 0.11632580942326004, 0.29765357014315946, -0.09628603436408015, 0.20382374470448456, -0.11339585356572496, -0.057066527380498416]"
50,5256,0.9769157767295836,"[-0.47239744663238525, 0.30232349038124084, 0.4186655580997467, 0.003237411379814148, 0.5111017823219299, -0.42291131615638733, 0.2700797915458679, -0.5750177502632141, 0.886458694934845]",0.9616354703903198,"[-0.5065974593162537, 0.37094536423683167, 0.5627816915512085, -0.19053944945335388, 0.8309359550476074, -0.36683082580566406, 0.28863269090652466, -0.6346842050552368, 0.9297320246696472]","[0.05689379595917604, -0.022526866176194482, -0.0532595651832494, 0.10113814481011946, -0.01051873968895356, 0.17063862920588985, -0.18749074506006297, 0.2152901966721193]"
51,4822,0.9768760800361632,"[-0.2751215696334839, 0.8572429418563843, -0.11801481992006302, 0.13596519827842712, 0.5460515022277832, 0.11822754889726639, 0.06878484785556793, -0.5568686723709106, 0.8077036738395691]",0.927228569984436,"[-0.3082292675971985, 0.7775571942329407, 0.09813196212053299, 0.11633792519569397, 0.6158357858657837, 0.29624125361442566, 0.1075480580329895, -0.5217499136924744, 0.7913323640823364]","[0.21442204651067992, 0.014961635834446707, 0.21114522369737115, -0.05729890747991723, 0.2986680501938875, -0.14861931096562878, -0.14874022164270193, -0.2206954663997724]"
52,6924,0.976758599281311,"[-1.043593406677246, 0.5713911652565002, -0.07552667707204819, 0.5242197513580322, -0.17895039916038513, -0.2965030074119568, 0.12891672551631927, 0.2439504861831665, 0.184800386428833]",0.8684130907058716,"[-1.2140322923660278, 0.9544486403465271, -0.43576329946517944, 0.40553078055381775, 0.31526339054107666, -0.0778779461979866, 0.11107120662927628, -0.07386352866888046, 0.2723654508590698]","[-0.0323283765711031, 0.19585631218994176, -0.1704616374321616, -0.17287298653430694, -0.1611871446092344, 0.13115320876857706, 0.22267023079607456, -0.19861692265859154]"
53,5000,0.9760638475418092,"[-1.2215731143951416, 0.10823400318622589, 0.4278908371925354, -0.11381988227367401, 0.3967832624912262, -0.5889999866485596, 0.24839137494564056, -0.3589068055152893, 1.0778529644012451]",0.9423404335975647,"[-1.1727851629257202, 0.7051851153373718, -0.11939620226621628, 0.5887963771820068, 0.43576642870903015, -0.20547425746917725, 0.17040933668613434, -0.5783485174179077, 1.0038502216339111]","[-0.021982803990064803, 0.20445697709306881, 0.02196922691469755, 0.1091620385849632, -0.06215548701778015, 0.27096833796200864, -0.14392910700612768, 0.003921551029475889]"
54,5390,0.9760638475418092,"[-1.2215731143951416, 0.10823400318622589, 0.4278908371925354, -0.11381988227367401, 0.3967832624912262, -0.5889999866485596, 0.24839137494564056, -0.3589068055152893, 1.0778529644012451]",0.8474137187004089,"[-0.9044514894485474, 0.7778500914573669, -0.5292547345161438, 0.4393531382083893, 0.3594624400138855, 0.04010232537984848, 0.05930294096469879, -0.5757408738136292, 1.1287035942077637]","[0.0637521610369936, 0.27001476573332256, -0.23747377432824718, 0.003669630752158537, 0.061055390737485116, -0.13230135215052763, 0.01842679480895648, 0.019251306765659282]"
55,5547,0.9760638475418092,"[-1.2215731143951416, 0.10823400318622589, 0.4278908371925354, -0.11381988227367401, 0.3967832624912262, -0.5889999866485596, 0.24839137494564056, -0.3589068055152893, 1.0778529644012451]",0.892850399017334,"[-1.12613046169281, 0.5340672731399536, 0.11648427695035934, 0.5013294219970703, 0.34118130803108215, -0.2565186321735382, 0.2150123119354248, -0.9839112758636475, 1.3591153621673584]","[0.0518084916499959, 0.2858060278063314, 0.2066592551748499, 0.2484874674860887, 0.20681397254715367, 0.25355361758521394, -0.18192200309817486, 0.00059914964298724]"
56,6169,0.9756316542625428,"[-0.5177334547042847, 0.4644262492656708, 0.25731053948402405, 0.5920834541320801, 0.05592525005340576, -0.31974002718925476, 0.1349065750837326, 0.2789972126483917, -0.001790359616279602]",0.9834221005439758,"[-0.6711874008178711, 0.7407923340797424, 0.19421997666358948, 0.841513991355896, 0.12402963638305664, -0.17160652577877045, 0.11079028993844986, 0.40427321195602417, -0.1534147411584854]","[0.141249169267315, -0.056075848475071466, 0.0038924324044056213, 0.119415510677638, 0.23240292772089272, 0.21415567041167288, -0.23403708097325115, 0.13118765797104348]"
57,8558,0.975564420223236,"[-0.4167923331260681, 0.5099055171012878, -0.23898530006408691, 0.46301260590553284, 0.42163076996803284, 0.03710725158452988, 0.06378844380378723, 0.07641267776489258, 0.20488187670707703]",0.9706229567527771,"[-0.7877517938613892, 0.8661842346191406, -0.3383443355560303, 0.6598873138427734, 0.5170875191688538, 0.054320208728313446, 0.037351444363594055, 0.04929067939519882, 0.17530028522014618]","[0.16620271716588342, 0.09983563974244225, 0.23513488033727376, 0.01288829004659553, -0.22443070172805424, 0.10907839893523374, -0.053628696123360575, 0.280809386705359]"
58,4794,0.9748668074607848,"[-0.9330345392227173, 0.56123286485672, 0.18142369389533997, 0.32546302676200867, 0.3007684051990509, -0.28502917289733887, 0.11025196313858032, 1.2963148355484009, -0.4925525188446045]",0.4789259433746338,"[-0.08735727518796921, -0.02478894777595997, 0.0827813372015953, 0.36706164479255676, 0.21402034163475037, -0.059647031128406525, 0.07413898408412933, 1.3229056596755981, -1.1561057567596436]","[0.019574408071965976, -0.28669837734986026, 0.21916751381142013, 0.19187284714474873, -0.14290098018743327, -0.07716386937216643, 0.18909938173998825, -0.2920843668406336]"
59,4786,0.9741331338882446,"[-1.1251615285873413, 0.2683109939098358, -0.8927563428878784, 0.2268417477607727, -0.05709958076477051, -0.9729801416397095, -0.023382991552352905, -0.2945535182952881, 0.20912674069404602]",0.9780094623565674,"[-1.3062623739242554, 0.6413400173187256, -0.7374727725982666, 0.3038301169872284, -0.08116677403450012, -0.5906926989555359, 0.006456688046455383, -0.6270571351051331, 0.5343722105026245]","[0.276712754540323, 0.12915502023433856, 0.29930660617412536, 0.1579355316522712, 0.04133729808112013, 0.044995777313757146, -0.18949555454837796, -0.12560739785415423]"
60,5141,0.9738121628761292,"[-0.7024892568588257, 1.0365898609161377, 0.0013245269656181335, 0.8918750286102295, 0.02403375506401062, 0.6785285472869873, 0.10074703395366669, 0.1520029902458191, -0.4054126739501953]",0.968809187412262,"[-0.43011051416397095, 0.4627710282802582, 0.06948139518499374, 0.5459195375442505, -0.040955692529678345, 0.41787412762641907, 0.08671663701534271, -0.07346481829881668, 0.03743752837181091]","[-0.2867477428442251, -0.272300185218764, 0.22579123845470733, -0.14450878382079585, 0.18511245943993065, 0.03854110453602605, -0.03957141519412166, 0.1307463172650054]"
61,6915,0.9736021757125854,"[-1.4205284118652344, 0.642900288105011, -0.24312931299209595, 0.2039274275302887, 0.043426513671875, -0.5070043206214905, 0.21209728717803955, -0.3444114327430725, 0.5476192831993103]",0.9702998399734497,"[-1.5834062099456787, 0.9143116474151611, -0.9965081214904785, 0.1536460816860199, 0.02502131462097168, -0.7038692831993103, 0.1058778166770935, -0.6622178554534912, 0.40068238973617554]","[0.1302668517680815, -0.29005189871588627, 0.11174702540204895, -0.12713309036290135, -0.08688244622841651, 0.12495346944891284, -0.0685160381415478, -0.21437827190408681]"
62,5460,0.9733926057815552,"[-1.1348224878311157, 0.7245762348175049, 0.3257191777229309, 0.26379069685935974, 0.5015712976455688, -0.41780388355255127, 0.2255738079547882, -0.23910295963287354, 0.6550694108009338]",0.9368168115615845,"[-1.0777912139892578, 0.9741407036781311, -0.16981962323188782, 0.5304007530212402, 0.3909100592136383, 0.01194370724260807, 0.1440834105014801, -0.3231728971004486, 0.3851107060909271]","[-0.10530483882415528, 0.24621235059218077, -0.07176965061460461, -0.03693768470545866, -0.08624290116402544, -0.1772085197464181, 0.26026301650542477, 0.07772651824164473]"
63,7412,0.9729434847831726,"[-0.5890976190567017, 0.5623148083686829, 0.9976539611816406, 0.7062287330627441, -0.10442015528678894, -0.23381122946739197, 0.2167787104845047, -0.2833020091056824, 0.5171119570732117]",0.9761945605278015,"[-0.4407748579978943, 0.5347245931625366, 0.6323490738868713, 0.7389166355133057, -0.05455496907234192, -0.20481696724891663, 0.11064565181732178, -0.4257916808128357, 0.15613767504692078]","[-0.09089016283628551, 0.16312186158972003, -0.09764279324772795, -0.03258689209390625, 0.05923184192905201, -0.24728015407586207, 0.09357197580285637, -0.2653987519300034]"
64,7776,0.9719179272651672,"[-0.8484829664230347, 0.45011278986930847, 0.36081260442733765, -0.19336967170238495, 0.38530755043029785, -0.29967182874679565, 0.15685713291168213, 0.3227206766605377, 0.43947210907936096]",0.7074710130691528,"[-0.8559803366661072, 0.3393043577671051, 0.12492601573467255, -0.09146925806999207, 0.2683742344379425, -0.6367447972297668, 0.13974449038505554, -0.009356610476970673, 0.5464664697647095]","[-0.14138978027822524, -0.035120853072818425, -0.18497895604159348, -0.1067881457657564, 0.25060266754579824, 0.13939710676211564, 0.2793118781760748, -0.17802695836339585]"
65,5333,0.969748854637146,"[-0.9446627497673035, 0.6285818219184875, -0.08890662342309952, 0.11833694577217102, 0.3821607530117035, 0.03540133684873581, 0.10458200424909592, 0.33067429065704346, 0.2562066316604614]",0.8988332748413086,"[-0.6645165681838989, 0.7100490927696228, 0.030168689787387848, 0.3468243181705475, 0.41689440608024597, 0.31065791845321655, 0.11904718726873398, 0.3007955849170685, 0.19406826794147491]","[0.011369193429680957, -0.12040408778788406, -0.06700782570094888, 0.23314665275049068, -0.16536283899875345, -0.14321315762174316, 0.1363589393949749, 0.2843442809299703]"
66,6383,0.9694277048110962,"[-0.9011963605880737, 0.41424307227134705, 0.43846040964126587, -0.1755567193031311, 0.06800906360149384, 0.046841226518154144, 0.15162105858325958, 0.3792282044887543, 0.20987462997436523]",0.9664507508277893,"[-0.012465856969356537, -0.16731014847755432, 1.1367884874343872, 0.09710261225700378, 0.34323593974113464, -0.11069447547197342, 0.19882340729236603, 1.429875373840332, -0.7800800204277039]","[0.14262014357269737, -0.017437393227835996, 0.23984491332616437, -0.03493181914528953, 0.18267982631830298, 0.29760082099220003, -0.06328080178137091, -0.003751325943794015]"
67,4542,0.9689290523529052,"[-1.0464016199111938, 0.4461842179298401, 0.10334473848342896, -0.08939369022846222, 0.29398006200790405, -0.6966204643249512, 0.2067270576953888, -0.24979496002197266, 0.7560277581214905]",0.8802834153175354,"[-1.1277307271957397, 0.558106541633606, 0.03906295448541641, -0.06465518474578857, 0.4461633861064911, -0.5984267592430115, 0.1882869452238083, -0.2429574728012085, 0.8737765550613403]","[-0.05145613997182297, 0.0843304987279268, -0.10796694471502041, 0.2268931836798252, -0.24714226219969446, 0.05806852336764806, 0.01100415009043304, -0.27331616386017216]"
68,5561,0.9684109687805176,"[-0.5628877878189087, 0.6492054462432861, -0.41809260845184326, 0.5737630128860474, 0.08717554807662964, -0.13157790899276733, 0.07728699594736099, 0.05309364199638367, 0.1256915181875229]",0.5420235395431519,"[-0.4441089332103729, 0.634896993637085, -0.5044994950294495, 0.5194519758224487, 0.14304068684577942, 0.10501839965581894, 0.03029516339302063, -0.08205307275056839, -0.11077428609132767]","[0.07172641625260473, 0.07852982824275906, 0.203199464506636, 0.2863994272122315, -0.25425907632974926, 0.26589565740975957, -0.26849992622604385, 0.16519694164220222]"
69,7482,0.9682917594909668,"[-0.19717714190483093, -0.2659973204135895, 0.1669124811887741, -0.2788764536380768, 0.041215166449546814, -0.44418665766716003, 0.16413770616054535, 0.40918612480163574, -0.16311761736869812]",0.79576575756073,"[-0.34407174587249756, 0.24469876289367676, -0.27436381578445435, -0.09807881712913513, 0.05294644832611084, 0.013777906075119972, 0.07689107954502106, -0.03985840827226639, 0.046002812683582306]","[0.1983724881732481, -0.18250686993576393, 0.1635610049259914, 0.0024658967048591385, -0.07187303823463909, -0.18070702469851316, -0.05552520064935931, -0.19631181483458743]"
70,7142,0.9679657220840454,"[-0.8880903720855713, 0.3452851474285126, 0.7624162435531616, 0.40089115500450134, 0.08705036342144012, -0.1347249150276184, 0.27331650257110596, -0.02473444491624832, 0.6836748719215393]",0.9572940468788147,"[-0.7714070081710815, 0.27676865458488464, 0.5614368915557861, 0.5910017490386963, 0.17644082009792328, -0.47735095024108887, 0.30032169818878174, -0.5557078123092651, 0.9384610652923584]","[0.25382168919124676, 0.08856067600506878, -0.14615611890815464, -0.015440008934813565, -0.17983840988000738, 0.1965705905607419, -0.16188429716116545, 0.2911562361754075]"
71,6655,0.9675861597061156,"[-0.24736559391021729, 0.48634105920791626, -0.2349669337272644, 0.10900089144706726, 0.18442684412002563, 0.10697197169065475, 0.03196738660335541, 0.037994928658008575, -0.10036347806453705]",0.8067227602005005,"[-0.4508887529373169, 0.34312117099761963, -0.25407177209854126, -0.3090866804122925, 0.06855612993240356, 0.11995508521795273, 0.04186573624610901, -0.1744149923324585, 0.17480111122131348]","[0.08101580783180007, -0.19616121003238773, -0.17598375781835673, -0.23454415182234978, -0.06834138804720663, -0.11982130967131585, -0.0602441603763795, -0.0443799259669202]"
72,5647,0.9674662947654724,"[-0.7890008091926575, 0.4725668132305145, 0.20030108094215393, 0.3184254467487335, -0.10095670819282532, -0.4620230197906494, 0.16893430054187775, 0.03933701664209366, 0.14276640117168427]",0.9570454955101013,"[-0.7869489192962646, 0.5134162306785583, 0.4073444604873657, 0.22177961468696594, -0.0157298743724823, -0.39409005641937256, 0.19868463277816772, 0.1006336584687233, 0.2868679165840149]","[0.2328850923074815, 0.2378885923532697, -0.05810099169031574, -0.09473037723192065, 0.051348332474039804, 0.15596773479612658, 0.01880470161377379, 0.0042573807550333465]"
73,4366,0.9666705131530762,"[-0.8994495272636414, 0.9105954766273499, -0.49918603897094727, 0.23432862758636475, 0.48316770792007446, 0.4106613099575043, -0.029410138726234436, 0.330610454082489, -0.19820713996887207]",0.994652271270752,"[-0.8350365161895752, 0.6195840239524841, -0.14872926473617554, -0.048394158482551575, 0.5382500886917114, 0.005936438217759132, 0.019103258848190308, 0.12293101102113724, 0.0719609260559082]","[-0.2929695531852796, 0.03765015021197193, 0.28346566470231355, 0.1701060318018383, -0.2335685495070866, 0.24006530759578665, -0.07279012010475158, 0.07918343117291526]"
74,5804,0.9651473164558412,"[-0.6432498693466187, 0.25047025084495544, 0.024457179009914398, -0.13292986154556274, 0.2810046076774597, -0.3009548783302307, 0.1316344141960144, -0.8282468318939209, 0.5409742593765259]",0.9704009890556335,"[-0.7513924837112427, 0.20595017075538635, 0.018024764955043793, -0.17168238759040833, 0.20433203876018524, -0.4778771996498108, 0.1504821479320526, -0.8749776482582092, 0.7538256049156189]","[0.12228978778613936, 0.04902171094537111, 0.17170500835095753, 0.008989014142203489, -0.09654229363420785, -0.14949569218826425, -0.25976096172316593, -0.13224456054994344]"
75,5181,0.9645159244537354,"[-0.6732341051101685, 0.4009065628051758, 0.573245644569397, 0.6593663692474365, 0.0829060971736908, -0.03778684884309769, 0.2813730239868164, 0.18593716621398926, 0.22529298067092896]",0.9215280413627625,"[-0.47899895906448364, 0.17202284932136536, 0.573829174041748, 0.36434778571128845, 0.24663308262825012, -0.09681091457605362, 0.2659381330013275, 0.41814208030700684, 0.008295848965644836]","[-0.05499842451630796, -0.23806814258229084, 0.09288899288877156, -0.1492035690587481, 0.01236727437562024, 0.24416909974417828, 0.14425496616695732, 0.21687745726928315]"
76,6748,0.9645159244537354,"[-0.6732341051101685, 0.4009065628051758, 0.573245644569397, 0.6593663692474365, 0.0829060971736908, -0.03778684884309769, 0.2813730239868164, 0.18593716621398926, 0.22529298067092896]",0.834367573261261,"[-0.3696499466896057, 0.09853941202163696, 0.2812840938568115, 0.26603683829307556, 0.13892754912376404, -0.08415455371141434, 0.20598278939723969, 0.5188236236572266, -0.25672006607055664]","[-0.2490599382447754, -0.19169793463975843, 0.01680447330781737, -0.19702053577770062, -0.19690245516152965, -0.1582878755571439, 0.2770545584494624, -0.20398676576734553]"
77,7500,0.9645159244537354,"[-0.6732341051101685, 0.4009065628051758, 0.573245644569397, 0.6593663692474365, 0.0829060971736908, -0.03778684884309769, 0.2813730239868164, 0.18593716621398926, 0.22529298067092896]",0.7543348670005798,"[-0.4657498598098755, 0.27690380811691284, 0.26800692081451416, 0.2957746684551239, 0.132511705160141, 0.09079181402921677, 0.2016465663909912, -0.09668653458356857, 0.1445532739162445]","[0.1198596438597389, -0.0551665269539503, 0.20496684285030914, 0.2627884895119185, 0.26856206714409775, 0.10829840756075948, 0.09522009450422636, 0.12940087758275276]"
78,4785,0.9637272953987122,"[-0.8517599105834961, 0.8580078482627869, -0.5337308049201965, 0.3913811147212982, 0.5200275182723999, 0.00768929161131382, 0.018518194556236267, -0.8405006527900696, 0.6355096697807312]",0.9070811867713928,"[-0.8221984505653381, 0.5741041302680969, -0.4602471590042114, 0.1839226484298706, 0.22299687564373016, -0.22302669286727905, 0.054471880197525024, -0.43078845739364624, 0.5186812877655029]","[-0.06308505336910575, 0.16618650091386122, -0.125757804033195, -0.0507783180328667, 0.20499338772730075, 0.2796973020823777, 0.1632063594403077, 0.11736133086383299]"
79,8032,0.962895929813385,"[-0.13616269826889038, -0.7646710276603699, 1.3360090255737305, -0.2267560362815857, -0.2571999728679657, -0.60733962059021, 0.4142199158668518, 1.3733233213424683, 0.24114945530891418]",0.973914384841919,"[-0.39236336946487427, -0.09656119346618652, 0.8305664658546448, -0.23063549399375916, 0.021725773811340332, -0.24160391092300415, 0.32323378324508667, 0.21226850152015686, 0.733516275882721]","[-0.1098963281703724, 0.039398288949063165, -0.17880081989364638, 0.19650381290701047, 0.10185640726078976, 0.01390761095894133, -0.24614996492422359, -0.13346274571284691]"
80,6360,0.9620876908302308,"[-0.38055670261383057, 0.41124632954597473, 0.23411116003990173, 0.4068036377429962, 0.1095675379037857, 0.06313531845808029, 0.20663593709468842, -0.09546313434839249, 0.6557737588882446]",0.4320234954357147,"[0.44864046573638916, -1.2907507419586182, 0.8511006832122803, -0.35771483182907104, -0.5529652833938599, -0.8855170607566833, 0.36199745535850525, 0.3413158059120178, 0.009163975715637207]","[0.23738304204672483, -0.16938777711583353, -0.26646425173349336, -0.058121811299873205, 0.2857455994407471, -0.2981573078940677, -0.23514267711547485, 0.06829936006468346]"
81,8550,0.9616246819496156,"[-0.7083626985549927, -0.245100736618042, 0.3485559821128845, -0.639643669128418, -0.12395098805427551, -0.6704314351081848, 0.22056785225868225, -0.17375481128692627, 0.7047631144523621]",0.9515896439552307,"[-0.5882035493850708, -0.2358018457889557, 0.31204110383987427, -0.41984671354293823, -0.10666343569755554, -0.6079033613204956, 0.20274202525615692, -0.2872299253940582, 0.6793459057807922]","[0.1255088348328739, 0.10487254383063682, 0.22189415208885438, 0.21403788823666797, 0.29338302068408023, 0.15159194782592084, 0.026456595866130694, -0.2396587611288044]"
82,7606,0.9610318541526794,"[-0.6041967868804932, -0.19895118474960327, -0.9179869890213013, -0.12300288677215576, -0.19534766674041748, -1.1252895593643188, -0.04849383234977722, -0.20967140793800354, 0.7858679890632629]",0.9610766768455505,"[-0.6297324299812317, -0.3805798888206482, -0.4409520626068115, 0.04552668333053589, -0.573212742805481, -1.2300461530685425, 0.09040963649749756, -0.1091553345322609, 0.5907304883003235]","[-0.164201461205596, -0.13034042524148512, 0.05557469494596823, -0.10829015127589772, 0.24557205357492745, -0.1648191522504298, -0.07593870838392461, 0.2916831842249033]"
83,5162,0.96037495136261,"[-0.8748486042022705, 1.0386418104171753, 0.08318892121315002, 0.4414657652378082, 0.47708776593208313, 0.5257893800735474, 0.11584543436765671, 0.47755420207977295, -0.13606731593608856]",0.9695112705230713,"[-0.9228060841560364, 0.7397451400756836, 0.39676523208618164, 0.18399164080619812, 0.2623155117034912, 0.0678342804312706, 0.21903777122497559, 0.8524603247642517, -0.0024347305297851562]","[-0.12850008614545141, 0.20861894253477292, -0.10149508179330671, -0.09582463748732473, 0.18292960242263206, 0.11589026723242535, 0.27817761001848657, 0.25715372316594937]"
84,5220,0.9600095748901368,"[-0.8818477392196655, 0.44843336939811707, -0.021720685064792633, 0.46525999903678894, 0.11154767870903015, -0.3785174489021301, 0.2219548225402832, -0.3301353454589844, 0.5820697546005249]",0.9781071543693542,"[-0.7511691451072693, 0.2965643107891083, 0.0679689422249794, 0.4244405925273895, 0.05406102538108826, -0.4776545464992523, 0.21737954020500183, -0.16715118288993835, 0.45956021547317505]","[0.045578400903143634, -0.04613462032709004, 0.23479809164249382, 0.1520613456647379, 0.20357632052704283, -0.2800529429163296, -0.05685561974737799, -0.1267751738091791]"
85,5841,0.959551215171814,"[-0.7931567430496216, 0.8617578148841858, -0.14377623796463013, 0.37427350878715515, 0.3301846981048584, 0.19219857454299927, 0.14047707617282867, -0.29700610041618347, 0.30430591106414795]",0.9773019552230835,"[-0.8371706604957581, 0.8807015419006348, -0.19211524724960327, 0.49978217482566833, 0.25702932476997375, 0.0696207731962204, 0.11089679598808289, -0.2777925133705139, 0.373627632856369]","[0.1097323347808804, -0.12733204152818714, -0.21916393144077928, 0.09200700516420596, 0.275142238263172, -0.14580212038641618, -0.17040308986449582, -0.2817157181557928]"
86,5943,0.959218442440033,"[-0.6304236650466919, -0.16200390458106995, 0.634965181350708, -0.20925110578536987, 0.5039011240005493, -0.9801583290100098, 0.2732961177825928, -0.3160399794578552, 0.8658515810966492]",0.5934175848960876,"[-0.4696890115737915, -0.10029539465904236, 0.42639607191085815, -0.28990495204925537, 0.43609702587127686, -0.6260048151016235, 0.21155649423599243, 0.029509350657463074, 0.5532764792442322]","[0.24251681775878448, 0.25012177374348094, -0.049346816117334324, 0.0675918452820084, 0.1422127732952781, -0.0918044583277452, -0.11653033697169538, 0.2612340844498589]"
87,4497,0.9587731957435608,"[-0.8720853924751282, 0.617986798286438, 0.1018991470336914, 0.7788114547729492, 0.25041770935058594, -0.20341983437538147, 0.11863692104816437, 0.2871949076652527, -0.13105341792106628]",0.9258038997650146,"[-0.9466819763183594, 0.6397958397865295, 0.04134155809879303, 0.6577457189559937, 0.29283761978149414, -0.43873903155326843, 0.1101284921169281, 0.09137895703315735, -0.06648671627044678]","[0.20012823811700747, -0.1415825577906546, -0.043815661375470216, 0.2004937976035978, -0.11519404649553674, 0.18678139326114052, -0.2603296972109145, 0.1390373979726663]"
88,7575,0.9587252140045166,"[-1.193217158317566, 0.8829694986343384, -0.03733668476343155, 0.6041132211685181, 0.23079511523246765, -0.12041515856981277, 0.15676024556159973, 0.17019420862197876, 0.37856942415237427]",0.9182407855987549,"[-1.3081022500991821, 0.878864586353302, -0.305808961391449, 0.43742409348487854, 0.24022603034973145, -0.13496160507202148, 0.16708123683929443, -0.1389961540699005, 0.16772064566612244]","[-0.19601045446587792, -0.1032293775683843, -0.1476006486310332, 0.26084968167440886, 0.14092300692576126, -0.053418138151638095, 0.17366404774105526, -0.08268033815762857]"
89,8140,0.9562672972679138,"[-0.23430463671684265, 0.14584922790527344, 0.2915595769882202, 0.3294181525707245, 0.47697243094444275, 0.10566949099302292, 0.15526464581489563, 0.5245488882064819, -0.3231281042098999]",0.504949152469635,"[-0.6058090925216675, 0.6363224387168884, -0.2454485297203064, 0.6546833515167236, 0.38293200731277466, 0.2237863540649414, 0.11060824245214462, 0.08997682482004166, 0.08061084896326065]","[-0.06294839637262137, -0.2492870074679975, -0.07107360236314536, -0.2776779204855959, 0.16314336030081755, 0.09034636617117842, -0.06938288167325851, 0.06676313976687442]"
90,5603,0.9556750655174256,"[-0.13417154550552368, -0.140952929854393, 0.03628759831190109, 0.08729669451713562, 0.0022342801094055176, -0.1453486680984497, 0.1638287454843521, 0.4778042435646057, -0.1255599558353424]",0.8080459833145142,"[-0.5252396464347839, 0.24332863092422485, -0.30202895402908325, 0.14563536643981934, 0.14864879846572876, -0.30729809403419495, 0.12390364706516266, 0.2074664682149887, 0.18404057621955872]","[0.1905867809002626, 0.23939327939192584, -0.10369869073153679, 0.13037892529822726, -0.2077266174742356, -0.02591120623319315, 0.07412619137963822, 0.12508628641985237]"
91,5989,0.9556750655174256,"[-0.13417154550552368, -0.140952929854393, 0.03628759831190109, 0.08729669451713562, 0.0022342801094055176, -0.1453486680984497, 0.1638287454843521, 0.4778042435646057, -0.1255599558353424]",0.8090617060661316,"[-0.4546241760253906, 0.09129887074232101, 0.050517208874225616, 0.2858780324459076, -0.13833138346672058, 0.1408882439136505, 0.1943439543247223, 0.33062830567359924, 0.01848277449607849]","[0.05796748899130211, -0.2822497281108811, 0.07410435935493581, 0.08576745229435023, -0.12945077575350017, -0.2696827710829616, -0.2636481107895192, -0.13778460545722027]"
92,8523,0.9555026292800904,"[-0.5684535503387451, -0.013792591169476509, 0.23311439156532288, -0.2914528548717499, 0.5467508435249329, -0.3572812080383301, 0.13866035640239716, -0.4081481099128723, 0.3593769669532776]",0.9358397126197815,"[-0.8779422640800476, 0.46551939845085144, 0.02784963697195053, 0.045247048139572144, 0.3506842851638794, -0.24405896663665771, 0.17007365822792053, -0.20252054929733276, 0.44708991050720215]","[-0.19986832864879295, -0.2544838641660451, 0.012316304981600523, 0.15598612144206397, 0.28096398642143144, 0.20390322651676768, 0.17742659504331587, 0.19284455311534077]"
93,5092,0.9541864395141602,"[-0.30411967635154724, -0.7355160713195801, 0.9956355690956116, -0.38366973400115967, -0.40630677342414856, -1.0507348775863647, 0.28254270553588867, 0.35100892186164856, 0.4107363224029541]",0.37467020750045776,"[-0.007975626736879349, -1.2280288934707642, 1.0551848411560059, -0.6398189663887024, -0.3926279842853546, -1.3457533121109009, 0.25800570845603943, 0.8682484030723572, -0.043674618005752563]","[-0.05599531558752663, -0.11354802088370922, 0.2087559999789263, -0.17655786447402882, -0.22816266206337038, -0.13072419950015068, -0.021598136468502227, -0.028859983315566717]"
94,7069,0.9535071849822998,"[-0.346966952085495, -0.10287674516439438, 0.4008111357688904, 0.15497714281082153, -0.32429417967796326, -0.1779051423072815, 0.22125160694122314, -0.15609395503997803, 0.13350185751914978]",0.9740989804267883,"[-0.3112788796424866, -0.10623371601104736, 0.48174384236335754, 0.1116320788860321, -0.2680853307247162, -0.13160240650177002, 0.21667158603668213, -0.13544124364852905, 0.09106223285198212]","[-0.275668656714119, -0.10909757214621568, 0.03191893148080455, -0.08774180962552408, 0.21548443753182006, 0.1805225939779625, -0.126845047654095, -0.11014831366796424]"
