,original,ssmtpiaa_sgd,ssmtpiaa_cma,nicer,expert
204,1.0,0.9715043720743651,0.8369661618540726,0.8811714446998845,0.8420187700617404
205,1.0,0.9789948782332579,0.9721288769621275,0.9073068334705444,0.9235417279420887
206,1.0,0.9593306565534193,0.9526747968788777,0.848013673865477,0.8817497995442558
207,1.0,0.9542992239884144,0.8895197571198858,0.7691178283384786,0.7242468240216685
208,1.0,0.9355125298081747,0.8883387774188841,0.8159505676316674,0.8263153205793706
209,1.0,0.9895498238455449,0.8447595406668201,0.9490091888104142,0.6902052262483824
210,1.0,0.9582838156541849,0.8488637102332909,0.8639605459043955,0.8729099028088475
211,1.0,0.9629973721339994,0.8762720125663547,0.8844539028353985,0.7954903181145935
212,1.0,0.9765370241665736,0.9751140547751586,0.9526449986509978,0.9438433366966331
213,1.0,0.990090168913316,0.987048790626076,0.983273370746652,0.7540122727228965
214,1.0,0.9634743344048569,0.8708620988281526,0.9027559158561655,0.8770944896528451
215,1.0,0.9665153712808187,0.9618468616786761,0.9189586060584535,0.8822156991068631
216,1.0,0.9216138924093137,0.6140059747200579,0.754640928750499,0.609784804919311
217,1.0,0.9852972729103583,0.9076080855400172,0.9024118521269213,0.8499742764296209
218,1.0,0.9596582218910944,0.34094139309362564,0.9025697880284117,0.8479979715110105
219,1.0,0.9917669441289051,0.9862010706882544,0.9477588250449918,0.8529700718013092
220,1.0,0.985649859564988,0.5776917699681366,0.9359746314288596,0.9297119017613303
221,1.0,0.9198431738857004,0.9115985562490211,0.9121710698902898,0.8862900585671194
222,1.0,0.9745056736933337,0.9051118618240523,0.9255613051156418,0.8347025139435332
223,1.0,0.9168721696520999,0.8579401293897012,0.7257173126375022,0.8226366251489186
224,1.0,0.974220904467456,0.870357618560051,0.6505631832833073,0.8553188616766679
225,1.0,0.9620673794880487,0.8941225105710079,0.8701162438300701,0.7922201396924221
226,1.0,0.9818045136885333,0.8424980593647788,0.7616894240365278,0.8958753517076449
227,1.0,0.9486412343161253,0.9183710355941983,0.8372196525502806,0.911897552787169
228,1.0,0.9610227774439876,0.8108631077453108,0.8492408293924952,0.8314027100258903
229,1.0,0.9665496207626966,0.9043637159473894,0.9782182227258848,0.7016267467653702
230,1.0,0.9694005645307283,0.9681820526815356,0.9480816851297537,0.6637091383809169
231,1.0,0.9711950497080323,0.9517679421954478,0.8083059364970538,0.8459751113339272
232,1.0,0.9641024141059558,0.6205901238365458,0.9345503633020636,0.7892985231749936
233,1.0,0.9296477434191625,0.8835712555907757,0.798902173332786,0.7770175822238427
234,1.0,0.9828889061045482,0.9593087912070114,0.9232614941467805,0.9252686088281882
235,1.0,0.9816074286371727,0.9681289769272915,0.7605477577116543,0.8037492012703806
236,1.0,0.9744430578229614,0.976524496572475,0.9661143207777214,0.8946021246700417
237,1.0,0.9713033936152442,0.9411775156476434,0.863052194976337,0.9159203278991285
238,1.0,0.9364273518928211,0.8852015946272873,0.8654483899471335,0.9158114806809546
239,1.0,0.9783906777515585,0.9623581661837138,0.8364890392706185,0.8061626623863761
240,1.0,0.9815272864975401,0.9753050901528715,0.9480345527769279,0.9544547839465604
241,1.0,0.6709769855337097,0.9742938343749957,0.9745088308016473,0.8146437490711952
242,1.0,0.9461102503409894,0.9165346559684684,0.8441596345510426,0.7506934009733156
243,1.0,0.9619836802509925,0.9637781875005796,0.927399594349005,0.9406980633701046
244,1.0,0.9823000946380792,0.959716377231406,0.9708479323876742,0.6743916764389072
245,1.0,0.9735852955428396,0.9256589476022336,0.9004235673384325,0.9310034035312066
246,1.0,0.9395783040940434,0.8812720067149403,0.9255562749524969,0.2749039895707737
247,1.0,0.9638081450424242,0.9199685908816742,0.6853717850690625,0.9410847561625605
248,1.0,0.9624447130457265,0.9072356281123222,0.9412409522129442,0.9015744213538426
249,1.0,0.9682786516975298,0.9561409754931084,0.9370328130872857,0.7246787205174545
250,1.0,0.9753038093643078,0.7344225944402213,0.953363717260589,0.8151331936668508
251,1.0,0.9726471924027544,0.948915808241832,0.49687463311102703,0.7630214042869259
252,1.0,0.985201710623523,0.98723140543445,0.984736489758804,0.9227417238580163
253,1.0,0.9842008085522385,0.9784682441055393,0.9480342437098731,0.9083310233815949
254,1.0,0.9696194050474913,0.8907216249076358,0.9091897893523151,0.5953279259220824
255,1.0,0.904015148039352,0.6778967863316973,0.927025200731005,0.6062076051625099
256,1.0,0.9479536743184855,0.9109244231797481,0.7688607241283109,0.9316763389669848
257,1.0,0.980059889369528,0.8541000991413426,0.930813726245626,0.7367341431589599
258,1.0,0.9675437542440847,0.8968066096921975,0.484201026182877,0.6338769621794169
259,1.0,0.9799933718458816,0.9792141251625797,0.9741395557536925,0.9109178301136739
260,1.0,0.9763138366795395,0.902598035463372,0.8878297560694332,0.7133515755901603
261,1.0,0.9828252174893048,0.9873771738330491,0.747015001214758,0.8758684491233769
262,1.0,0.9529630874364684,0.9245257914768041,0.8804056869939719,0.879937788141857
263,1.0,0.9693260178704771,0.8915300635102481,0.8703036556166861,0.9762062985776857
264,1.0,0.9839245378605498,0.9412160016506347,0.9310462307142124,0.7873630507598147
265,1.0,0.9651671031466652,0.5794086129512012,0.7181697270166545,0.8633208769149826
266,1.0,0.9425275543483019,0.9264222184260807,0.708977087525489,0.8800169944181179
267,1.0,0.9601529213393688,0.8955309206727967,0.801112090972138,0.8262490343877519
268,1.0,0.9816829072120402,0.978765356885273,0.7941083973181108,0.9147472246438632
269,1.0,0.9644068989233189,0.7068042510642581,0.8524145678977996,0.9675725136011556
270,1.0,0.9700472086759794,0.8942656309181838,0.9081461722023212,0.7880712795107573
271,1.0,0.9888655169156958,0.9830839531049739,0.9881811955931855,0.7035358864076134
272,1.0,0.9806704955415588,0.9813682765462676,0.8965430209708313,0.8068173217635651
273,1.0,0.9698270029843822,0.9660245743998569,0.9606368116859166,0.7153583407075961
274,1.0,0.9780193336754336,0.9747989211913941,0.9447097126194298,0.9332671044514695
275,1.0,0.9833766587192385,0.9731129675662195,0.9531376644378252,0.8312008507422396
276,1.0,0.9673924610813845,0.9083092767258635,0.8853570817075586,0.8769970783630803
277,1.0,0.9622260471403651,0.9258708333022501,0.7677177312522362,0.7659305903603874
278,1.0,0.984960876876384,0.9834601445860041,0.9803677126668072,0.9132287349421007
279,1.0,0.9759081895030922,0.8849176229788821,0.8982622838050275,0.9659068848855071
280,1.0,0.9683626676662328,0.9713285000077043,0.6441194731220182,0.8359352866994066
281,1.0,0.964428924189285,0.791896274085712,0.9702271043718996,0.9527056471408771
282,1.0,0.9628916785641163,0.9038970021605067,0.7922323422318116,0.87254054201744
283,1.0,0.9602141548649396,0.9028623124350511,0.8398659216237417,0.7187172701975286
284,1.0,0.917523330267405,0.9206989221154984,0.7679466438469825,0.8691052475764912
285,1.0,0.9279052874187045,0.9231479304300167,0.8679293038958718,0.85875303269437
286,1.0,0.9121505782082829,0.37560532921577433,0.6891601266121109,0.24507965007965482
287,1.0,0.9879826892843195,0.9458376484221578,0.8314324688547113,0.8976065924753844
288,1.0,0.9355139923790513,0.7508411705321635,0.8978344211439143,0.8429814872604545
289,1.0,0.9894722314944753,0.8442692828614865,0.959532774821962,0.8620580452204697
290,1.0,0.9741530217885875,0.9720888061399676,0.9670805627080489,0.8665131592538732
291,1.0,0.9395430005170359,0.9183447137456663,0.933924770549357,0.8968651419012401
292,1.0,0.9812791292872122,0.9773632647206695,0.9738422411783819,0.9611806492440351
293,1.0,0.9553387816373217,0.975390482915745,0.9547644161177592,0.8716889189356184
294,1.0,0.9677085561052873,0.9253173156723359,0.8833023809869921,0.7994487792693419
295,1.0,0.9855853743157669,0.9917722953228805,0.9298893424811704,0.8852481116633522
296,1.0,0.9808364035614087,0.9163594559787098,0.8974418435118764,0.8658782034487914
297,1.0,0.9689484167179029,0.9480762027567048,0.6457905682522116,0.7687021219688258
298,1.0,0.9349997703645591,0.8590089096819425,0.6552374106132127,0.7784728463884215
299,1.0,0.975594853934929,0.9673782338478074,0.9243535261081085,0.5943550263467231
300,1.0,0.9385169250463129,0.9334429708257731,0.9271299618289085,0.9076086874004181
301,1.0,0.9767203762226625,0.8850327280391097,0.9562758625574294,0.7309341263922394
302,1.0,0.9440237227547007,0.9115613121194892,0.9261931954371541,0.8269669843196535
303,1.0,0.9745457778934395,0.9507765462226702,0.8451838480502417,0.8875859890934242
304,1.0,0.9678290459685178,0.9512118994383555,0.8120493018466509,0.730272459194453
305,1.0,0.9851318645705552,0.9521273547169656,0.9543942644457105,0.8245797216064495
306,1.0,0.9668651653921602,0.9379677007992626,0.3211879678079317,0.8273896611769231
307,1.0,0.9555587141516355,0.9298424175103902,0.8331541890466596,0.8697623301416372
308,1.0,0.971767567131684,0.976305356535104,0.881802873539058,0.9166981076747104
309,1.0,0.9751848894487577,0.9227528357007911,0.8185669526427177,0.9297713568203801
310,1.0,0.9622044690000138,0.890896555799184,0.9419397075671775,0.7848824232732828
311,1.0,0.9645776840861289,0.8957656427058701,0.868207279416873,0.9379193112154041
312,1.0,0.9494685943129206,0.8654511962293702,0.944839098773197,0.5904346598082041
313,1.0,0.955885948386268,0.2782446386414085,0.9476743838672123,0.8850899326495248
314,1.0,0.9811242565382008,0.973420111466928,0.7942008835665142,0.679402344430264
315,1.0,0.9685134100018519,0.9507387793588483,0.9139984477424443,0.8576151439367495
316,1.0,0.9731763802747174,0.9705804804835766,0.9381633071064462,0.93874108241884
317,1.0,0.9734453985977272,0.9477490414182346,0.8785588703054948,0.8988330038990405
318,1.0,0.9614276809300448,0.9637808756631822,0.8054845512389791,0.848782469526031
319,1.0,0.9793161652017778,0.9669647457123789,0.6384832334158151,0.6339866193299657
320,1.0,0.975469151264515,0.7039959435535619,0.9168087695938318,0.7747056357371255
321,1.0,0.9803568645911994,0.9798488742488164,0.6919350937035796,0.7086803124138621
322,1.0,0.9431978204178182,0.8720914304555554,0.8770631778974964,0.7676208938491681
323,1.0,0.9463900159179661,0.9554367536885303,0.9512114288677366,0.9129245436379888
324,1.0,0.9534747233894771,0.9432649447581696,0.8974055866530427,0.9038175474211426
325,1.0,0.9835629568089045,0.9773891111003944,0.9012766198167893,0.8577251543420813
326,1.0,0.9761307444334925,0.9603353637525546,0.8682405534996759,0.8541766489018602
327,1.0,0.9766159781295437,0.8917914355716655,0.8622793406621977,0.7784674892858177
328,1.0,0.9755311861980154,0.9711584065416404,0.9257508046272126,0.7943513149094731
329,1.0,0.9405063497051088,0.9352324185647053,0.8795245576297251,0.8831832562409717
330,1.0,0.9386516747210597,0.9207421412903513,0.7218938194024949,0.8853978065835478
331,1.0,0.9552899635468307,0.9035752546567047,0.9313523235284071,0.8763135525038063
332,1.0,0.978340400149575,0.9665139364482256,0.8325876886862824,0.8750898347716766
333,1.0,0.9480867675962891,0.867527872655176,0.7599732474873034,0.5443439093971921
