,yaml_name,mean_distance_to_orig,optim_lr,gamma,score_pow,composite_balance,adaptive_score_offset
43,hypersearch-0-14,0.32717004166564734,0.19907265299512333,0.2752973938080695,0.6427359295931465,0.7918705429093729,0.10125257644750724
44,hypersearch-4-23,0.2784032274600475,0.10665109930956089,0.10314806955144562,2.216771762116578,0.08460991025656894,0.3447493846572862
45,hypersearch-6-40,0.22236121396012568,0.032511613236019546,0.26455810460647455,2.7063611879016207,0.8040697268934442,0.3436500081901075
46,hypersearch-7-42,0.2927764618934717,0.1984819462697652,0.0571231794883135,2.213541200567506,-0.1685566452432432,0.9128510212139815
47,hypersearch-3-4,0.4863892038014061,0.6632373379927484,0.006766448802090119,1.272727588176544,-0.49345877077223355,0.7066401988792939
48,hypersearch-5-26,0.623024206270682,0.6679028059091797,0.1710004807940703,1.857084278755944,0.7567626869619695,0.1255274549419504
49,hypersearch-20-35,0.5155260685709938,0.42568800171914073,0.0015117127999557333,0.8803939454074103,0.6824618837673642,0.7249060183983507
50,hypersearch-5-18,0.17011219509986691,0.08226858405399581,0.21083748556587226,0.688965571281154,-0.8283521950876556,0.16905443140904314
51,hypersearch-2-21,0.40851150396000346,0.3985378885532822,0.04398947192181297,0.33912711936780027,-0.6671849232239646,0.4057720766377356
52,hypersearch-30-17,0.3789269921737219,0.3294191160638888,0.11333899239617252,-0.38856653380729145,0.674910208130876,0.2091993608821625
53,hypersearch-2-24,0.6097558408862408,0.6614683742932547,0.24579160973585346,2.888574961538641,0.8447105796322418,0.8193052521526725
54,hypersearch-4-21,0.6491322249214155,0.6819488324324029,0.10196256349187996,2.7555747844093452,0.018787271182623577,0.25332604053120567
55,hypersearch-0-9,0.25286484224017225,0.08218248676358557,0.05297331284584058,0.4708573139292188,0.7953309075695529,0.9479063869903995
56,hypersearch-2-42,0.6060564380134731,0.4554578114481222,0.2101477326901918,1.89971018510585,0.003461527273977305,0.9635437357826214
57,hypersearch-7-33,0.5744286156987706,0.6679216286675942,0.2833342717755589,0.678198047841716,0.39587470011259307,0.11751060764924563
58,hypersearch-20-44,0.38462558410397085,0.04773552969008051,0.20922731681417212,-0.41860899241801314,-0.1301739764044374,0.9214526365803988
59,hypersearch-34-34,0.22840911163209934,0.34662685536972826,0.0221451450635893,0.0001439547456709711,-0.08992436596272668,0.1240935326263311
60,hypersearch-33-16,0.18737221860734038,0.020705356874783802,0.2727944028705933,0.4434818495030517,0.45141742548309116,0.2521571205302584
61,hypersearch-0-46,0.3731060449876754,0.22358910864990975,0.18274910547402476,0.9191953961905575,0.8981939062888478,0.9208980601084256
62,hypersearch-35-49,0.3871364762599637,0.20662725028344578,0.03009850954735581,1.3547767422139763,-0.7761315974078673,0.7307551054892982
63,hypersearch-2-40,0.4219674458686047,0.4556993027953921,0.14915461086771883,-0.36209309280447294,-0.7766209524181362,0.14680663714512515
64,hypersearch-5-47,0.22947749087478359,0.284989389064903,0.04459665449545839,0.3530616797564774,-0.46067214125472633,0.1455000362310245
65,hypersearch-34-21,0.505866223890646,0.5702508327666181,0.11914243512291561,0.13781190153258405,-0.14419785474754376,0.6084946241559106
66,hypersearch-8-42,0.45308780204074844,0.4957873276395497,0.16867898754496033,2.6161105057708354,-0.12537381213552923,0.7231137849884932
67,hypersearch-34-40,0.43393479907187194,0.26345195823937184,0.012160468232266053,0.33471513441025236,-0.9448593203146474,0.6243262284480506
68,hypersearch-35-6,0.3081602376875945,0.05774782655958099,0.15347698905803375,-0.424666087075872,0.567487240018568,0.8397232434647564
69,hypersearch-31-19,0.20552865771999074,0.01946904292879404,0.19649121872232392,1.7226778237110847,0.9527034523980384,0.7625690611042234
70,hypersearch-5-22,0.5455037348816257,0.4621828368866616,0.03667686982006034,2.3889703177359536,0.7069785705700415,0.6235925792560414
71,hypersearch-5-45,0.4161977890192767,0.423962727662347,0.10873107071326993,1.9156844344859563,-0.4212756919756806,0.5796431984023339
72,hypersearch-2-36,0.2675430410540189,0.08280189976945707,0.2010888347724717,0.3312649926384905,0.929581868341607,0.6082868540041964
73,hypersearch-31-12,0.6044747668973011,0.5749384933125865,0.2984206817764557,2.348469034150989,0.648981162695816,0.9401117295778377
74,hypersearch-8-13,0.3469500975273614,0.1052650301066761,0.18693816848713232,0.8701002209581312,-0.9626526317233961,0.989405516465954
75,hypersearch-9-32,0.3758535264271414,0.6529512273600581,0.016350702905212632,2.9510460082085075,-0.8692711605875889,0.1857815908522108
76,hypersearch-4-28,0.47798037784831215,0.5804574204631447,0.29847847725508897,2.700703383579459,-0.7997627524615498,0.4872121989864302
77,hypersearch-33-21,0.765158077099804,0.6907436743535166,0.11402674389555259,-0.4958708745890032,-0.4359435147459676,0.4989487955093823
78,hypersearch-8-16,0.6387736980219463,0.5752961632320298,0.12093301360228385,2.3850001724238066,0.06641881990288034,0.6447508538286071
79,hypersearch-6-0,0.4100990167923956,0.4062998678301858,0.1425101479639045,2.1526988559329334,-0.9734016990666576,0.34658566079401293
80,hypersearch-2-14,0.3153822930275392,0.11949557037435493,0.2344952439519154,2.7500199849255322,0.9357631099192365,0.22942456816198234
81,hypersearch-34-48,0.34765923861457915,0.18573844893818386,0.007499631863007483,2.073256052224208,0.5140513297535709,0.19986961026700312
82,hypersearch-6-39,0.28624202107495755,0.41102189736913386,0.23163686004068193,0.03264267407157173,-0.7504037094456955,0.15798459647202934
83,hypersearch-30-0,0.7305423604421226,0.34748916019703163,0.09203784108941641,-0.21987883433567645,-0.0828937259182192,0.7788278198596625
84,hypersearch-7-1,0.7338139788711534,0.3700518274591002,0.23535416071856152,-0.37594422460949484,-0.6279263101520864,0.7182778248911096
85,hypersearch-2-16,0.5438510122968863,0.45030399267833976,0.1224932539424679,2.371074679778588,0.16285785606404524,0.18546254703336595
86,hypersearch-8-34,0.2072097031105074,0.16065665099264748,0.12179249314355238,-0.17130566255805063,-0.8581391295783176,0.20918815458966436
87,hypersearch-0-6,0.4905636844726534,0.4046503228268813,0.248355101121693,0.9528116500356596,0.920564551836073,0.2471435221223207
88,hypersearch-35-28,0.25666341152292554,0.106000284263391,0.16779213880591845,0.6887021195645555,0.6767813782200394,0.24899516775139396
89,hypersearch-8-43,0.24171607026352968,0.26559974694838784,0.21964642301307086,1.9539755398135141,-0.4037016666451474,0.1349313973338146
90,hypersearch-0-38,0.4495872986655504,0.30189212071714433,0.05411909730650255,1.6737806666290043,0.9863504741064362,0.664038661660068
91,hypersearch-2-26,0.4459033557842373,0.5126780343047197,0.11734513357274233,0.5710555466118974,-0.7035883249167445,0.4545693606339809
92,hypersearch-6-20,0.30399651347607604,0.20463904347920114,0.0008360663554220715,2.882851921089807,-0.2563674929345827,0.8375944661924024
93,hypersearch-30-2,0.4674060720566844,0.36352177271857006,0.15860532441980088,0.2822001413863333,-0.46809209723432565,0.7664972987957432
94,hypersearch-34-33,0.4689607831124009,0.35768777019085113,0.024142436008214585,1.0786351907793086,0.7288622182579731,0.5029835324336484
95,hypersearch-2-25,0.2873441191627766,0.08247200237494723,0.228437837563281,1.3340364533579274,-0.7020850361057343,0.7687850818583982
96,hypersearch-4-34,0.230202924790662,0.046174181906469464,0.048555440603893885,2.0135816704471843,0.3819208793927862,0.30709314308636576
97,hypersearch-34-7,0.2047875101575943,0.031558953541999224,0.00845416056758922,2.9539139095596045,-0.6796253262662544,0.5551212211749948
98,hypersearch-0-16,0.5164396574207565,0.6071437868358348,0.11211707068875663,1.5258421403005582,-0.1457667336259223,0.5007367851844544
99,hypersearch-5-17,0.6900626397877759,0.6019601961198093,0.23890520729137338,0.9119959591890181,-0.004684969962299279,0.7642491938217373
100,hypersearch-5-32,0.4187751785299408,0.3966020182850443,0.09758650116985526,0.04604657372847687,-0.1643500752429783,0.402834470093689
101,hypersearch-20-27,0.3294819669988079,0.1383091556873951,0.2583926442806272,2.816118610483146,0.8763882354577825,0.6695615588209275
102,hypersearch-0-17,0.3653948634367839,0.41914005603174614,0.02568316854150001,0.5363818414017938,-0.6865387378732555,0.2953919518459822
103,hypersearch-0-15,0.48854616037876275,0.34016481897254996,0.16537321253106516,2.262838525114729,0.5415839383493088,0.8923093692971146
104,hypersearch-6-21,0.4681031880989348,0.36483280692565284,0.24790996247321018,1.0882342968361103,0.9412134373818069,0.3126643061328545
105,hypersearch-7-11,0.3304786959314619,0.5479043822086241,0.1017922278148713,2.5583842436093107,-0.6181948643311759,0.12733980090563216
106,hypersearch-30-10,0.5775595284851386,0.5710743116468572,0.08994386705614511,1.4118202184136108,0.8964334089623156,0.6494908293976619
107,hypersearch-9-7,0.491319039575269,0.4504895132365827,0.09728671026525355,0.2617106101139386,0.32633771322626703,0.652217620374962
108,hypersearch-2-43,0.6316890397772223,0.6198385634553996,0.2738193497635612,1.2237120463055808,0.5940792823810737,0.5704832419431748
109,hypersearch-2-34,0.5378475749016113,0.37871197691003006,0.2736431292660364,1.6150618513846426,0.041501842914850595,0.5716415282490773
110,hypersearch-20-34,0.23323653039442033,0.03893021099494938,0.29246913916174705,2.3736766549062343,0.9512774771698616,0.10066259445625457
111,hypersearch-2-20,0.4724168491203121,0.3848291831259129,0.0605874731329788,0.3045441813621469,-0.23729804878216676,0.7958838564628391
112,hypersearch-7-9,0.56307279802984,0.5128846920449947,0.10425857009132344,2.7312722872215827,0.7386664508706997,0.8226570454651838
113,hypersearch-6-19,0.4647683520328788,0.484476343993458,0.28652017596718754,2.9167609527014453,-0.43704195151917946,0.8868398151652646
114,hypersearch-3-20,0.7671794289182455,0.6205663632505412,0.26752180760046645,-0.4867743576642787,0.19292980979980534,0.5327819110237432
115,hypersearch-33-46,0.48069993325004917,0.3880800787792726,0.000682554670533475,0.7770197404641124,0.3292219514893533,0.45914516851592346
116,hypersearch-4-47,0.31021566019699626,0.5345675848992499,0.29732390016537136,2.917131351925997,-0.7862784450313076,0.137952839644457
117,hypersearch-31-28,0.2883195153748809,0.1697290016385369,0.03953509775851416,2.940678256025339,-0.4863241469260584,0.5035118922971068
118,hypersearch-9-6,0.576607578326224,0.4193211304819182,0.15772539461726717,0.8942801330634413,-0.03743464948231923,0.9180544519626282
119,hypersearch-8-2,0.36190585081454935,0.5428950201745452,0.20821809988181927,1.7956170418687516,-0.618788526686864,0.21874165150619582
120,hypersearch-6-1,0.5866018797098462,0.623429232794347,0.27171066907053015,0.8341891157953789,0.9594857626029019,0.999808434473255
121,hypersearch-8-30,0.4505976349502707,0.550039305334113,0.020161233746045105,1.1856912344823232,-0.5009123061172063,0.6095865151358432
122,hypersearch-20-28,0.4870727552975311,0.5373942307109832,0.19038906256043248,2.86889656416336,-0.5933858662354865,0.8567756573015306
123,hypersearch-4-29,0.42119265707930265,0.26154295309789444,0.03178601729691933,2.6492166547799156,0.967457401931676,0.2948335361512967
124,hypersearch-9-20,0.3091922671014572,0.2588473488795147,0.22693330506032403,2.0134262276539276,-0.5155200895997514,0.36731858427841413
125,hypersearch-3-23,0.46240014409005636,0.33196378528288983,0.0138683129942205,1.7323396020861335,0.863508448537726,0.819160876686037
126,hypersearch-8-32,0.6201480407584173,0.5986362318970281,0.1283649764796286,2.930441408633833,0.535783207189841,0.9338765722101742
127,hypersearch-8-19,0.3714451534399067,0.26060620763322306,0.16429199382957133,0.013943439263142565,0.6329719476404452,0.6543106717214364
128,hypersearch-4-16,0.30710553641280575,0.13072150228399348,0.29230662925452155,2.1230313504830516,-0.7527295391025586,0.5672657469558834
129,hypersearch-34-23,0.4424987745393968,0.2469970963304882,0.0715298417406245,0.9922047169333819,0.1175341423193581,0.9696542844065597
130,hypersearch-33-24,0.25378901465001663,0.0659256646679512,0.2662221887483412,-0.06636727761704292,0.6454136684492817,0.8268212554869921
131,hypersearch-3-49,0.2877320823794259,0.20699482307177514,0.15580072136142528,-0.4297741906768807,0.8659954667796685,0.20570407779662458
132,hypersearch-30-39,0.4906636078744088,0.3600656284687387,0.14519497691613656,2.362936572165859,-0.984392918735866,0.7192797807356318
133,hypersearch-34-0,0.19074001540951338,0.017595748328540863,0.003557921512541029,0.41475840286084664,0.6834089870478492,0.3282494070933687
134,hypersearch-1-24,0.48747589114331297,0.4204241447387872,0.21476259625080144,0.5589083574462597,0.9557703832394611,0.774973179679587
135,hypersearch-20-19,0.5343145398979632,0.6451724008952361,0.13588738485664398,0.07759986866667101,-0.9887807393465411,0.6162468912385024
136,hypersearch-2-23,0.4814340720981856,0.6437464605799881,0.051154900130163994,2.8771360163959185,-0.4913320448766241,0.5243263971029223
137,hypersearch-2-5,0.6643657375081174,0.29024672532941037,0.1763747165679668,-0.4472054450940741,-0.2885000611290145,0.27116680129534443
138,hypersearch-8-1,0.325271540112669,0.17912630330704252,0.2659428320468427,0.48704452385840835,0.8093349284667224,0.8214836468933631
139,hypersearch-34-16,0.24219881444517669,0.049400113870105004,0.1320930968836774,2.7388867142762727,0.7292825725549401,0.2823852489393982
140,hypersearch-7-8,0.28888177133846693,0.09589210130450329,0.18713994518158636,2.2088496300822396,0.7218597313526147,0.6055291674618254
141,hypersearch-0-31,0.3486287519062849,0.23741918905456325,0.06262745132318387,1.0291298553897774,-0.25325904429361756,0.7709706774800903
142,hypersearch-1-31,0.5493821769720962,0.429037042021965,0.2196324894205447,2.472711392735515,0.2952986722437705,0.6325191860010798
143,hypersearch-20-32,0.4429006214174701,0.6309609034062024,0.13792427497339993,-0.15612758111498587,-0.8682474549961869,0.26962316480815557
144,hypersearch-2-15,0.3506785843350943,0.3044595340372697,0.2770778676520597,1.8315854928057456,-0.18158348408468772,0.9863059695018732
145,hypersearch-30-13,0.23015466896458706,0.05123845664029134,0.21253351387218364,1.944343400164906,-0.6902070200529917,0.60392385193533
146,hypersearch-5-48,0.3966825416405896,0.1984574382582249,0.2740129723053757,0.6403784129250782,-0.7402341187799983,0.8565517245941024
147,hypersearch-32-11,0.419731555648249,0.24881449229275596,0.13595111083459463,2.1789805859534535,0.32758781042214924,0.8373036710518805
148,hypersearch-8-15,0.43507854571732024,0.3497304325368687,0.15201934111337978,0.5834173453802542,0.5563236764050685,0.5074284798449367
149,hypersearch-2-49,0.5521445889679463,0.6983233742345631,0.2439976111564953,2.9270723152614164,-0.9628528106001455,0.8564439915539817
150,hypersearch-35-23,0.44167327815815133,0.26237171766522405,0.032726312794633526,-0.016709209962270155,-0.5455602016039991,0.646922653894807
151,hypersearch-2-3,0.26894515500523386,0.33492431254747046,0.02326104129717389,0.007468065037007365,0.49219973446367726,0.11679519393951188
152,hypersearch-6-12,0.4281087176442492,0.46968945776018317,0.24492532015410762,1.3152241979971449,-0.5418074268121955,0.5413126037126199
153,hypersearch-2-17,0.1755227958630569,0.02679484163883318,0.2190004487953162,-0.13873206905989616,-0.36771406293899234,0.21202133036871823
154,hypersearch-2-9,0.5530065710396347,0.5245326975122448,0.08238461150567754,2.8629449816708634,-0.03207397968020076,0.6248597600907544
155,hypersearch-31-20,0.4437954549527776,0.5180233763173854,0.2591686997077215,-0.015930950028511526,-0.9580769234946347,0.37422495669233113
156,hypersearch-30-45,0.5594647587554534,0.5755453227452866,0.028924912010201764,0.5799205530934031,0.8399250874861153,0.5437329834718105
157,hypersearch-32-36,0.3711520314570531,0.3822930568827357,0.16173526573704564,2.642423437585505,-0.7919140747111151,0.3236245020767805
158,hypersearch-1-13,0.3416931055028333,0.1490325562513784,0.14119683020745968,1.7411324322064914,-0.724419840658532,0.7299590065771905
159,hypersearch-8-38,0.44046397089967776,0.30743328202165504,0.009591057685906401,0.734344662220813,0.9697673084533993,0.16713693127349488
160,hypersearch-0-35,0.37563506964495036,0.650567157429737,0.19705503445210928,1.5287493329290234,-0.4842350503892483,0.11959627868822378
161,hypersearch-33-31,0.546676341542955,0.4776374682515931,0.25203060198031507,2.4154708869474297,0.8208446733344432,0.5694480388067488
162,hypersearch-30-49,0.4608585892434963,0.5313496537501229,0.1582135309826761,0.5023468726273557,-0.044054712917918515,0.19627538549859969
163,hypersearch-3-8,0.5755327786792084,0.3235864074475341,0.29038659671502787,-0.1821203849600994,-0.04475838810962296,0.3757872753818673
164,hypersearch-20-26,0.3544632635293301,0.08260395782217857,0.03316237671075082,-0.40878523000828204,0.2855133676084982,0.5244225892441656
165,hypersearch-5-29,0.4650412474394494,0.44902780243201346,0.16028296186547614,-0.2213811275725251,0.9651811209807681,0.7507501186524165
166,hypersearch-0-12,0.33990005893071445,0.4188440360420133,0.18068541049977407,-0.014844178864459545,0.7104508078016478,0.10169894357298048
167,hypersearch-20-39,0.18514564033036007,0.13070069189440822,0.09084281413402813,0.5298803405406383,-0.4535637394317267,0.16950842582731562
168,hypersearch-1-27,0.45620014107250756,0.5157223624863554,0.13819192740910025,1.764742181805143,-0.6193325876090905,0.5426854572485829
169,hypersearch-9-26,0.33573208291389695,0.14240384200849374,0.20273281397482748,0.8711003500520826,0.0132173507251101,0.9372093529117621
170,hypersearch-4-44,0.5867197205851389,0.6637066514127788,0.07785092685577465,0.42293170452875883,0.9954295898775452,0.5016509804921301
171,hypersearch-4-11,0.317554061836954,0.4688943412664591,0.22693431464718938,1.618010257996509,-0.642035602009402,0.17829356777577463
172,hypersearch-0-44,0.23174242183462537,0.04708465372729834,0.19723161877206818,1.0442713238358696,0.7782921096545923,0.4335947604902123
173,hypersearch-1-41,0.37053132622789026,0.2659981083928827,0.23020882451814223,1.8761452071338556,-0.6535529302901817,0.5417718064398802
174,hypersearch-2-39,0.18711372855351943,0.1348436865419926,0.2324254482755794,0.5242774401050805,-0.44287475832717615,0.1713166595477622
175,hypersearch-8-11,0.39053410538198297,0.26850029841601275,0.0923764889938459,0.8464149247624293,0.4845131805705205,0.4793535902345559
176,hypersearch-6-11,0.41594718697979904,0.4054492031435649,0.21381363165900155,1.7063668449878255,-0.14521674540925722,0.5716083065710472
177,hypersearch-31-4,0.26826369776483,0.047808199543968775,0.24993236104674155,-0.4781891657135524,-0.5830933908061307,0.5074758149185822
178,hypersearch-9-45,0.49089471196877404,0.6399552830199224,0.16500129867235627,2.963408700815751,-0.7503573894769606,0.5213493661606943
179,hypersearch-5-6,0.2730604512523601,0.14379456866413304,0.2315131723456535,2.2110815413644196,-0.3027574690328625,0.6607777708728271
180,hypersearch-5-33,0.5547844144993388,0.4018748921335923,0.11381501382318734,0.7202890067281666,0.15404125027508364,0.773823091387671
181,hypersearch-32-24,0.5931788936848805,0.53501410706799,0.2426297080940559,0.7797255059062047,0.19146082982303114,0.44481209291440205
182,hypersearch-6-15,0.5996758387876869,0.677517654663357,0.27426305288365604,0.6801767477675813,-0.09562226166789611,0.49907050004017983
183,hypersearch-31-16,0.3616092209491936,0.2426863962704613,0.18112947808840352,-0.005787044461443291,0.9286879355755657,0.7100572407694261
184,hypersearch-32-0,0.33209668724227515,0.23267404642850176,0.06691332382731144,2.8458206009945166,-0.08302728866039222,0.7458500334077227
185,hypersearch-3-3,0.21467453150969953,0.03141817321714246,0.00860483841988463,2.0948538955885954,0.05316999452052329,0.7617183602091375
186,hypersearch-1-49,0.25908329127670915,0.05580585524729566,0.03250680536358941,2.0697775567673293,-0.6845515083831855,0.9158258339230207
187,hypersearch-9-36,0.49472338324608683,0.5894059493462274,0.25057290187187414,0.23987569362464423,0.6676058998890284,0.40094990053128965
188,hypersearch-5-38,0.19886012664616745,0.03142668662036202,0.2709703976739089,-0.241101720596351,-0.20084285053775508,0.3182674646871799
189,hypersearch-9-5,0.5354370911516577,0.4416651704893344,0.03210559976038705,2.744103929421479,0.47858402160719904,0.3572382287788003
190,hypersearch-9-27,0.31522852118679295,0.048728035435007234,0.2841738823503483,-0.4914022328930745,0.487497494722142,0.7623495283711952
191,hypersearch-9-19,0.26894822739973456,0.075469020433339,0.22216066712655425,2.1176551275697064,0.8081615371852071,0.1756514370222646
192,hypersearch-1-28,0.7470432811917297,0.6168289623641108,0.2594725601126914,-0.3351307784732134,0.38979802507841543,0.3385392095142488
193,hypersearch-8-46,0.5069512968632954,0.44392380939556114,0.2826734115822488,0.7171943256050579,0.9371813812229155,0.4268858630580541
194,hypersearch-30-12,0.2702180973215086,0.08209744834723605,0.21461247675814638,2.4036283345234875,0.6712578415523742,0.18555131918691892
195,hypersearch-5-37,0.23950650925001524,0.07067241072014561,0.08100653061291571,0.4755568733572184,0.22608824550713624,0.6995266961468537
196,hypersearch-9-46,0.547115368928135,0.5995610472630317,0.2704959999786055,0.3330795801551558,0.7451379205395134,0.8214591448470424
197,hypersearch-31-14,0.7234618517778153,0.2815982006676755,0.020842636074507013,-0.3226996312191165,-0.35962814233720586,0.8040151908882714
198,hypersearch-3-32,0.545836107369558,0.6628400768951712,0.22055989077377142,0.7696200763768521,-0.22777495033332995,0.9934736233701315
199,hypersearch-2-46,0.4214752460006609,0.2955499874668135,0.1209837027307264,0.9570379684441432,0.3032621880672579,0.4774353605894106
200,hypersearch-20-2,0.5654076988384762,0.4939828332376898,0.2810528678285373,2.955921921315513,0.266009707836971,0.3069674716790611
201,hypersearch-30-1,0.338157780389347,0.1621413420188779,0.053221573712352234,2.9075507449760263,0.162941412064197,0.41849666405998254
202,hypersearch-30-11,0.3859057280618774,0.2251878915206252,0.15295729014965118,1.3530075960331007,0.7451987642514437,0.9636337860206334
203,hypersearch-2-7,0.6516030894751753,0.6241879606867656,0.0033919912896041016,-0.27609078886503013,0.8039987072244545,0.6461491367733481
204,hypersearch-7-44,0.4652010254754401,0.2971589060133794,0.031742766080440465,1.089865406420906,-0.9443657437489814,0.7958596152464306
205,hypersearch-7-6,0.2770376544806375,0.23615627796102953,0.2731864703758423,0.6364160038622075,-0.1915831072650187,0.2637419539763366
206,hypersearch-9-24,0.2664831805234382,0.19822810257888904,0.14475420730733407,1.8048380606227958,-0.3571302565770289,0.36293693339390076
207,hypersearch-2-10,0.3483853658025042,0.24304889450923792,0.19195966780894014,1.1169011907819055,-0.23358078139777994,0.9699931769116006
208,hypersearch-0-37,0.567603017117302,0.5019050728340444,0.08381749687650937,2.8352912683406535,0.6626245877736687,0.8203526480193974
209,hypersearch-1-32,0.16118021239011285,0.012797039203293,0.053445881011986975,0.8557224253386464,-0.7633380079031169,0.12582415504241362
