,image_id,distance_to_orig
0,abbey-glass-religion-architecture-106158_0_0_-1_-3_-2.jpeg,0.20881578001003476
1,adler-bird-bird-of-prey-raptor-53587_0_0_-1_-2_-2.jpeg,0.17439952570004502
2,african-daisy-osteospermum-calenduleae-asteraceae-63306_-1_-1_3_-3_0.jpeg,0.29608659832690354
3,air-blade-blowing-chrome-42220_-1_0_3_-4_-1.jpeg,0.07023448606914895
4,alps-tree-snow-nature-landscape-flowers-grass_-1_0_2_-3_-2.jpg,0.18118202008317885
5,american-football-football-football-referee-official-159537_-1_0_3_0_-2.jpeg,0.14530446010525788
6,american-football-referees-american-football-football-referees-decision-making-163454_0_-1_3_0_-1.jpeg,0.12399851873290135
7,amur-tiger-tiger-captivity-striped-2264556_0_0_3_-1_-2.jpeg,0.1664644722539791
8,anemone-flower-blossom-bloom-66297_-1_0_-1_-2_-1.jpeg,0.019482232195394023
9,animal-bird-hornbill-helmet-hornbill-67225_0_-1_0_-1_-1.jpeg,0.1398314925526556
10,animal-cute-kitten-cat_-1_0_1_0_-2.jpg,0.11145318526282277
11,antwerp-station-hall-building-station-447424_-1_0_2_-4_-2.jpeg,0.18658231409987858
12,apple-fruit-autumn-apfelernte_0_0_1_-2_0.jpg,0.10945311704498062
13,architecture-blue-building-business-41170_0_-1_0_-3_-2.jpeg,0.2413040125525151
14,arm-woman-hand-girl_0_0_1_0_-2.jpg,0.12456021504478221
15,armadillo-worm-bug-insect_-1_0_0_-2_0.jpg,0.12443874824380752
16,art-car-luxury-brand_0_0_-1_-3_0.jpg,0.06480101954979212
17,at-night-under-a-lantern-guy-night-city-163790_-1_-1_1_0_-2.jpeg,0.5133684345779097
18,baby-caucasian-child-daughter-53590_-1_0_-1_-1_-1.jpeg,0.030918314975059147
19,ballet-ballerina-performance-don-quixote-46158_0_0_-1_-3_-2.jpeg,0.08706168275893711
20,beach-rock-coast-scotland-40605_0_-1_0_-2_-2.jpeg,0.2032258125264227
21,beauty-fashion-background-shop-1571585_-1_0_2_-1_-1.jpeg,0.0334768096886936
22,bed-lamp-room_0_0_1_-1_0.jpg,0.06668456548786927
23,bedroom-architectural-interior-lifestyle-53603_-1_0_2_-3_-2.jpeg,0.15241444326220943
24,bench-colorful-colourful-lodz_-1_-1_1_0_0.jpg,0.13870280361860343
25,bike-old-wheel-two-wheeled-vehicle-163704_-1_-1_2_-4_-2.jpeg,0.28913366050920886
26,black-and-white-creative-desk-pen_0_-1_-1_-1_-2.jpg,0.12964239439502823
27,black-and-white-sun-ray-of-sunshine-cape_0_0_-1_-2_-1.jpg,0.01752812746572341
28,black-and-white-woman-girl-sitting_0_-1_2_0_-2.jpg,0.11761992805809063
29,blossom-bloom-pink-flower-60602_0_0_0_-3_0.jpeg,0.04885334993562651
30,boat-pleasure-leisure-docked-633885_0_-1_1_-2_0.jpeg,0.15264274703690306
31,bormio-river-pebbles-italy-660548_0_-1_-1_-3_-2.jpeg,0.2539795710741176
32,box-christmas-claus-cute-41547_-1_0_0_-2_-2.jpeg,0.1492712631679055
33,broken-car-vehicle-vintage_-1_0_2_-4_0.jpg,0.17821179665087838
34,building-house-high-rise-hdr_-1_-1_1_-4_0.jpg,0.27080565271524426
35,butterbur-petasites-composites-forest-flower-159238_0_0_3_-1_-1.jpeg,0.02164109763920319
36,butterfly-animal-65230_0_-1_3_-3_0.jpeg,0.3394998200037551
37,camcorder-camera-digital-equipment-41550_0_-1_0_-4_0.jpeg,0.26072973471320315
38,camel-bridle-animal-head-162283_0_-1_2_-3_-1.jpeg,0.18478950639754743
39,camera-digital-equipment-female-41554_0_0_3_0_0.jpeg,0.05050216492746651
40,canthigaster-cicada-fulgoromorpha-insect-proboscis-60016_0_-1_3_-3_-1.jpeg,0.46567473574356155
41,cape-basket-pink-osteospermum-cape-daisies-87425_-1_-1_3_-1_0.jpeg,0.45143029992626926
42,chess-figure-game-play-163427_0_0_1_-4_-2.jpeg,0.13754463639167325
43,city-night-explosion-firework_0_-1_3_-3_-1.jpg,0.41815383240481585
44,city-traffic-vehicles-people_-1_0_3_-4_0.jpg,0.21954212428225472
45,cocoa-beans-cocoa-cacao-candy-47316_-1_0_2_-1_-2.jpeg,0.17952575116737768
46,coffee-cup-coffee-cup-food-53613_0_-1_1_-1_-2.jpeg,0.18027941058345442
47,coffee-cup-mug-spoon_0_0_2_-1_-2.jpg,0.11487891195094468
48,cold-snow-winter-animals_-1_0_0_-3_0.jpg,0.10909003371460135
49,cosmea-flower-blossom-bloom-40722_0_0_0_-3_0.jpeg,0.028142969987005162
50,couch-conference-startup-bro-concentration_0_-1_2_-1_-1.jpg,0.024265876489867
51,creative-graffiti-street-art-wall-art_-1_0_0_-3_0.jpg,0.10361184372591781
52,dallas-texas-skyline-dusk-45182_-1_-1_0_-1_-2.jpeg,0.2629257249703709
53,dandelion-meadow-macro-fluff-161506_-1_0_1_-1_-1.jpeg,0.025009567227595952
54,dawn-sunset-building-sunrise_0_-1_-1_-2_-1.jpg,0.2695829365219272
55,delicate-insect-grasshopper-insect-dotted-69980_0_0_0_-1_-1.jpeg,0.017617524886394342
56,delta-wings-aircraft-stealth-bomber-cloak-of-invisibility-80455_-1_-1_2_-2_-1.jpeg,0.04693718840401173
57,desk-laptop-notebook-working_-1_0_2_-2_0.jpg,0.07190263968765409
58,dog-cute-pet_-1_0_-1_-3_-1.jpg,0.023993512720496768
59,drill-milling-milling-machine-drilling-47091_0_-1_-1_-3_-2.jpeg,0.07009042895157969
60,drill-milling-milling-machine-drilling-48799_-1_0_1_-1_-1.jpeg,0.01335455540195929
61,drink-typography-drinking-white_0_-1_3_-3_-1.jpg,0.03532099307648773
62,drinks-supermarket-cans-beverage_0_0_2_-1_0.jpg,0.12492460175468167
63,drop-of-water-disc-rain-wet-957100_-1_-1_-1_0_0.jpeg,0.09649134534546755
64,duck-drake-bill-feather-46203_0_0_3_-2_0.jpeg,0.077247110433604
65,embers-glow-wood-burn-68482_-1_-1_-1_-3_-1.jpeg,0.5867253396630296
66,environment-agriculture-summer-netherlands-810893_0_0_3_-3_-1.jpeg,0.0770268119777171
67,escalator-metro-stairs-subway_-1_0_1_0_-1.jpg,0.019953592795212916
68,european-rabbits-bunnies-grass-wildlife_0_0_3_-3_0.jpg,0.08812483017865125
69,fallow-deer-doe-cervidae-ruminant-64217_-1_0_-1_-3_-2.jpeg,0.1636774844374188
70,fashion-girl-makeup-paint_0_0_0_-2_-2.jpg,0.14801230073251037
71,fashion-glasses-go-pro-female-157888_-1_-1_-1_0_0.jpeg,0.1020411309690169
72,fashion-person-woman-hand_0_0_0_-3_-2.jpg,0.14552637175427752
73,fashion-person-woman-taking-photo_-1_-1_3_0_0.jpg,0.10120229885135179
74,fire-easter-easter-fire-flame_0_-1_1_-3_0.jpg,0.5567202530270814
75,flame-fire-orange-flammable_-1_-1_2_-3_-2.jpg,0.9421249386421897
76,flower-dahlia-flower-garden-ornamental-flower_-1_0_1_-1_0.jpg,0.24280913023185535
77,flowers-summer-grass-meadow_-1_-1_0_-4_-2.jpg,0.30386862249793
78,food-fashion-meal-white_-1_-1_1_-1_-1.jpg,0.035942630794330355
79,food-plate-morning-breakfast_-1_-1_1_-2_-1.jpg,0.02297800588299792
80,food-plate-woman-hand_-1_0_0_-1_-1.jpg,0.011603801138889036
81,food-restaurant-camera-taking-photo_0_-1_1_-2_0.jpg,0.4653915239263945
